bus_id,gpsX,gpsY,address_1,address_2
2224,127.074425,37.5387,광진구,자양동
2224,127.074425,37.5387,광진구,자양동
2224,127.07448,37.53869,광진구,자양동
2224,127.07708,37.538036,광진구,자양동
2224,127.07713,37.538025,광진구,자양동
2224,127.07713,37.538025,광진구,자양동
2224,127.07717,37.538013,광진구,자양동
2224,127.079895,37.537323,광진구,자양동
2224,127.08276,37.536602,광진구,자양동
2224,127.0828,37.5366,광진구,자양동
2224,127.08281,37.536636,광진구,자양동
2224,127.08281,37.536636,광진구,자양동
2224,127.0828,37.536606,광진구,자양동
2224,127.08284,37.53659,광진구,자양동
2224,127.083466,37.536476,광진구,자양동
2224,127.08355,37.536465,광진구,자양동
2224,127.08363,37.53645,광진구,자양동
2224,127.08363,37.53645,광진구,자양동
2224,127.08372,37.53646,광진구,자양동
2224,127.08379,37.536472,광진구,자양동
2224,127.08665,37.53721,광진구,자양동
2224,127.08917,37.53786,광진구,구의동
2224,127.08922,37.537872,광진구,구의동
2224,127.08922,37.537872,광진구,구의동
2224,127.08929,37.53789,광진구,구의동
2224,127.09013,37.5381,광진구,구의동
2224,127.09007,37.538116,광진구,구의동
2224,127.09013,37.5381,광진구,구의동
2224,127.09034,37.53806,광진구,구의동
2224,127.09167,37.537853,광진구,구의동
2224,127.092354,37.537586,광진구,구의동
2224,127.09243,37.537537,광진구,구의동
2224,127.092445,37.537525,광진구,구의동
2224,127.092445,37.537525,광진구,구의동
2224,127.092995,37.537132,광진구,구의동
2224,127.09303,37.5371,광진구,구의동
2224,127.09307,37.537067,광진구,구의동
2224,127.09307,37.537067,광진구,구의동
2224,127.0931,37.53703,광진구,구의동
2224,127.09355,37.53653,광진구,구의동
2224,127.093765,37.536095,광진구,구의동
2224,127.09397,37.53577,광진구,구의동
2224,127.09397,37.53577,광진구,구의동
2224,127.09405,37.53565,광진구,구의동
2224,127.094086,37.535583,광진구,구의동
2224,127.094124,37.535522,광진구,구의동
2224,127.094246,37.53534,광진구,구의동
2224,127.094246,37.53534,광진구,구의동
2224,127.095,37.53414,광진구,구의동
2224,127.095,37.53414,광진구,구의동
2224,127.095085,37.534145,광진구,구의동
2224,127.09518,37.53415,광진구,구의동
2224,127.09529,37.53419,광진구,구의동
2224,127.09536,37.534245,광진구,구의동
2224,127.0954,37.534336,광진구,구의동
2224,127.095406,37.534416,광진구,구의동
2224,127.09528,37.534676,광진구,구의동
2224,127.095184,37.53491,광진구,구의동
2224,127.095276,37.535023,광진구,구의동
2224,127.09523,37.53512,광진구,구의동
2224,127.09503,37.535416,광진구,구의동
2224,127.094826,37.53572,광진구,구의동
2224,127.094765,37.535797,광진구,구의동
2224,127.09462,37.535797,광진구,구의동
2224,127.094376,37.53617,광진구,구의동
2224,127.094246,37.536327,광진구,구의동
2224,127.0942,37.536377,광진구,구의동
2224,127.0941,37.536312,광진구,구의동
2224,127.093925,37.536514,광진구,구의동
2224,127.0935,37.536877,광진구,구의동
2224,127.0935,37.536877,광진구,구의동
2224,127.09318,37.537148,광진구,구의동
2224,127.09315,37.537174,광진구,구의동
2224,127.09315,37.537174,광진구,구의동
2224,127.0931,37.53721,광진구,구의동
2224,127.0925,37.537605,광진구,구의동
2224,127.0925,37.537605,광진구,구의동
2224,127.09239,37.53768,광진구,구의동
2224,127.09237,37.53769,광진구,구의동
2224,127.0917,37.53794,광진구,구의동
2224,127.09119,37.53804,광진구,구의동
2224,127.090675,37.53811,광진구,구의동
2224,127.090675,37.53811,광진구,구의동
2224,127.09033,37.538155,광진구,구의동
2224,127.09015,37.538177,광진구,구의동
2224,127.0901,37.5382,광진구,구의동
2224,127.089226,37.537983,광진구,구의동
2224,127.08918,37.53797,광진구,구의동
2224,127.08918,37.53797,광진구,구의동
2224,127.089165,37.537968,광진구,구의동
2224,127.086685,37.537327,광진구,구의동
2224,127.086624,37.53731,광진구,구의동
2224,127.08657,37.537296,광진구,구의동
2224,127.084015,37.536636,광진구,구의동
2224,127.084015,37.536636,광진구,구의동
2224,127.08377,37.536575,광진구,구의동
2224,127.08368,37.536568,광진구,구의동
2224,127.083626,37.536564,광진구,구의동
2224,127.083626,37.536564,광진구,구의동
2224,127.08357,37.53658,광진구,자양동
2224,127.0831,37.536713,광진구,자양동
2224,127.0831,37.536713,광진구,자양동
2224,127.08305,37.536724,광진구,자양동
2224,127.08011,37.537437,광진구,자양동
2224,127.07716,37.538155,광진구,자양동
2224,127.07716,37.538155,광진구,자양동
2224,127.074455,37.53883,광진구,자양동
2224,127.074455,37.53883,광진구,자양동
2224,127.07289,37.539223,광진구,화양동
2224,127.0723,37.539413,광진구,화양동
2224,127.0723,37.539413,광진구,화양동
2224,127.0707,37.539944,광진구,화양동
2224,127.07065,37.53996,광진구,화양동
2224,127.07058,37.539944,광진구,자양동
2224,127.07054,37.53986,광진구,자양동
2224,127.07052,37.539803,광진구,자양동
2224,127.070335,37.53944,광진구,자양동
2224,127.07031,37.539394,광진구,자양동
2224,127.07028,37.53933,광진구,자양동
2224,127.06958,37.537937,광진구,자양동
2224,127.06957,37.53792,광진구,자양동
2224,127.06957,37.53792,광진구,자양동
2224,127.06954,37.53785,광진구,자양동
2224,127.06942,37.53756,광진구,자양동
2224,127.06942,37.53756,광진구,자양동
2224,127.0691,37.536808,광진구,자양동
2224,127.06908,37.53676,광진구,자양동
2224,127.06905,37.536697,광진구,자양동
2224,127.0685,37.535397,광진구,자양동
2224,127.068474,37.535355,광진구,자양동
2224,127.06855,37.53538,광진구,자양동
2224,127.0685,37.535397,광진구,자양동
2224,127.06847,37.535404,광진구,자양동
2224,127.06759,37.535625,광진구,자양동
2224,127.06753,37.535645,광진구,자양동
2224,127.067474,37.535656,광진구,자양동
2224,127.06655,37.53589,광진구,자양동
2224,127.06649,37.535904,광진구,자양동
2224,127.06644,37.53592,광진구,자양동
2224,127.06541,37.53618,광진구,자양동
2224,127.06539,37.536182,광진구,자양동
2224,127.06383,37.536594,광진구,자양동
2224,127.06355,37.536667,광진구,자양동
2224,127.06348,37.536686,광진구,자양동
2224,127.063446,37.536697,광진구,자양동
2224,127.06319,37.536762,광진구,자양동
2224,127.06134,37.53725,광진구,자양동
2224,127.06131,37.53726,광진구,자양동
2227,127.08606,37.570858,광진구,중곡동
2227,127.08606,37.57082,광진구,중곡동
2227,127.08606,37.57082,광진구,중곡동
2227,127.08606,37.570805,광진구,중곡동
2227,127.08605,37.570164,광진구,중곡동
2227,127.08605,37.5701,광진구,중곡동
2227,127.08605,37.570045,광진구,중곡동
2227,127.08605,37.569973,광진구,중곡동
2227,127.086006,37.56935,광진구,중곡동
2227,127.08598,37.569065,광진구,중곡동
2227,127.08598,37.56902,광진구,중곡동
2227,127.08598,37.56902,광진구,중곡동
2227,127.08598,37.568848,광진구,중곡동
2227,127.08598,37.56856,광진구,중곡동
2227,127.08601,37.568382,광진구,중곡동
2227,127.08601,37.568382,광진구,중곡동
2227,127.08605,37.568165,광진구,중곡동
2227,127.08607,37.56806,광진구,중곡동
2227,127.086075,37.568035,광진구,중곡동
2227,127.08641,37.56616,광진구,중곡동
2227,127.08651,37.565674,광진구,중곡동
2227,127.086525,37.565575,광진구,중곡동
2227,127.08653,37.56554,광진구,중곡동
2227,127.08662,37.56513,광진구,중곡동
2227,127.08662,37.56513,광진구,중곡동
2227,127.08672,37.564495,광진구,중곡동
2227,127.08673,37.564434,광진구,중곡동
2227,127.08674,37.564377,광진구,중곡동
2227,127.086876,37.56356,광진구,중곡동
2227,127.08688,37.563496,광진구,중곡동
2227,127.08689,37.56344,광진구,중곡동
2227,127.08711,37.562103,광진구,중곡동
2227,127.08712,37.562042,광진구,중곡동
2227,127.087135,37.561985,광진구,중곡동
2227,127.087364,37.560562,광진구,중곡동
2227,127.08737,37.5605,광진구,중곡동
2227,127.08739,37.560444,광진구,중곡동
2227,127.0875,37.559742,광진구,중곡동
2227,127.0875,37.559742,광진구,중곡동
2227,127.087456,37.559685,광진구,중곡동
2227,127.08739,37.559654,광진구,중곡동
2227,127.087296,37.55965,광진구,중곡동
2227,127.08718,37.559666,광진구,중곡동
2227,127.08718,37.559666,광진구,중곡동
2227,127.08682,37.55986,광진구,중곡동
2227,127.08456,37.561096,광진구,중곡동
2227,127.0845,37.561127,광진구,중곡동
2227,127.08445,37.561153,광진구,중곡동
2227,127.08404,37.56138,광진구,중곡동
2227,127.083984,37.56141,광진구,중곡동
2227,127.08393,37.561436,광진구,중곡동
2227,127.08306,37.561913,광진구,중곡동
2227,127.08295,37.561977,광진구,중곡동
2227,127.0824,37.56229,광진구,중곡동
2227,127.082344,37.56232,광진구,중곡동
2227,127.08227,37.562313,광진구,중곡동
2227,127.08224,37.56226,광진구,중곡동
2227,127.08157,37.56099,광진구,중곡동
2227,127.08154,37.56094,광진구,중곡동
2227,127.08154,37.56094,광진구,중곡동
2227,127.08151,37.560883,광진구,중곡동
2227,127.08085,37.559746,광진구,중곡동
2227,127.080826,37.559708,광진구,중곡동
2227,127.08079,37.559643,광진구,중곡동
2227,127.080086,37.55844,광진구,중곡동
2227,127.08008,37.55843,광진구,중곡동
2227,127.080055,37.558395,광진구,중곡동
2227,127.080025,37.55834,광진구,중곡동
2227,127.07981,37.557934,광진구,중곡동
2227,127.07979,37.557888,광진구,중곡동
2227,127.07976,37.55783,광진구,중곡동
2227,127.07944,37.557224,광진구,중곡동
2227,127.07938,37.557117,광진구,군자동
2227,127.07934,37.55715,광진구,군자동
2227,127.07932,37.557045,광진구,군자동
2227,127.079315,37.55696,광진구,군자동
2227,127.07906,37.556522,광진구,군자동
2227,127.07906,37.556522,광진구,군자동
2227,127.07906,37.556522,광진구,군자동
2227,127.07905,37.5565,광진구,군자동
2227,127.079,37.556427,광진구,군자동
2227,127.07849,37.55553,광진구,군자동
2227,127.07847,37.55549,광진구,군자동
2227,127.07847,37.55549,광진구,군자동
2227,127.07843,37.555428,광진구,군자동
2227,127.0778,37.554325,광진구,군자동
2227,127.076706,37.55199,광진구,군자동
2227,127.0766,37.551773,광진구,군자동
2227,127.076004,37.55044,광진구,군자동
2227,127.07571,37.549896,광진구,군자동
2227,127.0752,37.549038,광진구,능동
2227,127.07427,37.547466,광진구,군자동
2227,127.07418,37.547375,광진구,화양동
2227,127.07415,37.54734,광진구,화양동
2227,127.07415,37.54734,광진구,화양동
2227,127.07406,37.547264,광진구,화양동
2227,127.074005,37.547222,광진구,화양동
2227,127.07386,37.546944,광진구,화양동
2227,127.073845,37.546906,광진구,화양동
2227,127.07381,37.546833,광진구,화양동
2227,127.07375,37.546738,광진구,화양동
2227,127.073395,37.54598,광진구,화양동
2227,127.07337,37.545925,광진구,화양동
2227,127.07334,37.54587,광진구,화양동
2227,127.07281,37.544743,광진구,화양동
2227,127.072266,37.54359,광진구,화양동
2227,127.07222,37.543495,광진구,화양동
2227,127.072205,37.543465,광진구,화양동
2227,127.07167,37.54232,광진구,화양동
2227,127.07164,37.542244,광진구,화양동
2227,127.07162,37.542206,광진구,화양동
2227,127.07086,37.54058,광진구,화양동
2227,127.07084,37.54053,광진구,화양동
2227,127.07081,37.54047,광진구,화양동
2227,127.07064,37.540104,광진구,화양동
2227,127.07059,37.53998,광진구,화양동
2227,127.07058,37.539944,광진구,자양동
2227,127.0706,37.53984,광진구,자양동
2227,127.07064,37.539825,광진구,자양동
2227,127.07068,37.539814,광진구,자양동
2227,127.0722,37.539314,광진구,자양동
2227,127.072266,37.53929,광진구,자양동
2227,127.072266,37.53929,광진구,자양동
2227,127.07231,37.539276,광진구,자양동
2227,127.07284,37.5391,광진구,자양동
2227,127.07436,37.53872,광진구,자양동
2227,127.074425,37.5387,광진구,자양동
2227,127.074425,37.5387,광진구,자양동
2227,127.07448,37.53869,광진구,자양동
2227,127.07708,37.538036,광진구,자양동
2227,127.07713,37.538025,광진구,자양동
2227,127.07713,37.538025,광진구,자양동
2227,127.07717,37.538013,광진구,자양동
2227,127.079895,37.537323,광진구,자양동
2227,127.08276,37.536602,광진구,자양동
2227,127.0828,37.5366,광진구,자양동
2227,127.08281,37.536636,광진구,자양동
2227,127.08281,37.536636,광진구,자양동
2227,127.0828,37.536606,광진구,자양동
2227,127.08284,37.53659,광진구,자양동
2227,127.083466,37.536476,광진구,자양동
2227,127.08355,37.536465,광진구,자양동
2227,127.08363,37.53645,광진구,자양동
2227,127.08363,37.53645,광진구,자양동
2227,127.08372,37.53646,광진구,자양동
2227,127.08379,37.536472,광진구,자양동
2227,127.08665,37.53721,광진구,자양동
2227,127.08917,37.53786,광진구,구의동
2227,127.08922,37.537872,광진구,구의동
2227,127.08922,37.537872,광진구,구의동
2227,127.08929,37.53789,광진구,구의동
2227,127.09013,37.5381,광진구,구의동
2227,127.09013,37.5381,광진구,구의동
2227,127.09013,37.5381,광진구,구의동
2227,127.09033,37.538155,광진구,구의동
2227,127.09067,37.53824,광진구,구의동
2227,127.09067,37.53824,광진구,구의동
2227,127.0913,37.538403,광진구,구의동
2227,127.09157,37.538536,광진구,구의동
2227,127.09161,37.538555,광진구,구의동
2227,127.09161,37.538555,광진구,구의동
2227,127.09168,37.538593,광진구,구의동
2227,127.09321,37.539482,광진구,구의동
2227,127.093254,37.53951,광진구,구의동
2227,127.093254,37.53951,광진구,구의동
2227,127.09329,37.539536,광진구,구의동
2227,127.09415,37.540035,광진구,구의동
2227,127.094215,37.540073,광진구,구의동
2227,127.094215,37.540073,광진구,구의동
2227,127.094215,37.540073,광진구,구의동
2227,127.09424,37.54009,광진구,구의동
2227,127.094475,37.540226,광진구,구의동
2227,127.094475,37.540226,광진구,구의동
2227,127.094475,37.540226,광진구,구의동
2227,127.095375,37.540756,광진구,구의동
2227,127.09542,37.540783,광진구,구의동
2227,127.09548,37.54082,광진구,구의동
2227,127.09592,37.541077,광진구,구의동
2227,127.096,37.541122,광진구,광장동
2227,127.096,37.541122,광진구,광장동
2227,127.09609,37.541153,광진구,광장동
2227,127.096344,37.541237,광진구,광장동
2227,127.096344,37.541237,광진구,광장동
2227,127.09639,37.541252,광진구,광장동
2227,127.096405,37.541256,광진구,광장동
2227,127.096565,37.54131,광진구,광장동
2227,127.09745,37.541595,광진구,광장동
2227,127.09745,37.541595,광진구,광장동
2227,127.09834,37.541878,광진구,광장동
2227,127.09879,37.54202,광진구,광장동
2227,127.10079,37.54268,광진구,광장동
2227,127.10102,37.54276,광진구,광장동
2227,127.10102,37.54276,광진구,광장동
2227,127.10128,37.542854,광진구,광장동
2227,127.10136,37.542877,광진구,광장동
2227,127.10136,37.542877,광진구,광장동
2227,127.10144,37.542908,광진구,광장동
2227,127.10241,37.543243,광진구,광장동
2227,127.10271,37.543415,광진구,광장동
2227,127.103134,37.54374,광진구,광장동
2227,127.103386,37.543972,광진구,광장동
2227,127.10444,37.545113,광진구,광장동
2227,127.104485,37.54516,광진구,광장동
2227,127.104485,37.54516,광진구,광장동
2227,127.10454,37.54523,광진구,광장동
2227,127.104576,37.545284,광진구,광장동
2227,127.10479,37.54553,광진구,광장동
2227,127.10479,37.54553,광진구,광장동
2227,127.10557,37.546402,광진구,광장동
2227,127.10557,37.546402,광진구,광장동
2227,127.105835,37.546516,광진구,광장동
2227,127.10615,37.54658,광진구,광장동
2227,127.106445,37.546623,광진구,광장동
2227,127.106445,37.546623,광진구,광장동
2227,127.10716,37.546524,광진구,광장동
2227,127.10751,37.546425,광진구,광장동
2227,127.107574,37.546432,광진구,광장동
2227,127.10759,37.546467,광진구,광장동
2227,127.107925,37.547375,광진구,광장동
2227,127.10795,37.54742,광진구,광장동
2227,127.107925,37.547447,광진구,광장동
2227,127.107925,37.547447,광진구,광장동
2227,127.107895,37.547493,광진구,광장동
2227,127.107796,37.547623,광진구,광장동
2227,127.107765,37.547665,광진구,광장동
2227,127.10772,37.54772,광진구,광장동
2227,127.10736,37.548195,광진구,광장동
2227,127.1073,37.548237,광진구,광장동
2227,127.10729,37.548237,광진구,광장동
2227,127.10719,37.54824,광진구,광장동
2227,127.107155,37.54822,광진구,광장동
2227,127.10699,37.54805,광진구,광장동
2227,127.106865,37.547924,광진구,광장동
2227,127.106865,37.547924,광진구,광장동
2227,127.105995,37.547035,광진구,광장동
2227,127.10572,37.546726,광진구,광장동
2227,127.10572,37.546726,광진구,광장동
2227,127.104485,37.545338,광진구,광장동
2227,127.104416,37.54527,광진구,광장동
2227,127.10438,37.54523,광진구,광장동
2227,127.10438,37.54523,광진구,광장동
2227,127.104294,37.54516,광진구,광장동
2227,127.104256,37.54512,광진구,광장동
2227,127.10306,37.543835,광진구,광장동
2227,127.10261,37.543514,광진구,광장동
2227,127.102325,37.54335,광진구,광장동
2227,127.10131,37.542988,광진구,광장동
2227,127.10131,37.542988,광진구,광장동
2227,127.10102,37.542892,광진구,광장동
2227,127.100975,37.542877,광진구,광장동
2227,127.100975,37.542877,광진구,광장동
2227,127.10091,37.542854,광진구,광장동
2227,127.098755,37.542145,광진구,광장동
2227,127.09838,37.542027,광진구,광장동
2227,127.098305,37.542,광진구,광장동
2227,127.09826,37.54199,광진구,광장동
2227,127.09755,37.541763,광진구,광장동
2227,127.09745,37.541733,광진구,광장동
2227,127.09741,37.541718,광진구,광장동
2227,127.09741,37.541718,광진구,광장동
2227,127.09735,37.5417,광진구,광장동
2227,127.09694,37.54156,광진구,광장동
2227,127.09694,37.54156,광진구,광장동
2227,127.09637,37.54137,광진구,광장동
2227,127.09598,37.54124,광진구,광장동
2227,127.09592,37.541218,광진구,광장동
2227,127.09592,37.541218,광진구,광장동
2227,127.09584,37.541176,광진구,광장동
2227,127.09536,37.54089,광진구,구의동
2227,127.09414,37.54017,광진구,구의동
2227,127.09414,37.54017,광진구,구의동
2227,127.09414,37.54017,광진구,구의동
2227,127.09318,37.539593,광진구,구의동
2227,127.09318,37.539593,광진구,구의동
2227,127.09318,37.539593,광진구,구의동
2227,127.09318,37.539593,광진구,구의동
2227,127.09162,37.538685,광진구,구의동
2227,127.09156,37.538654,광진구,구의동
2227,127.09156,37.538654,광진구,구의동
2227,127.09156,37.538654,광진구,구의동
2227,127.09156,37.538654,광진구,구의동
2227,127.09128,37.538506,광진구,구의동
2227,127.0901,37.5382,광진구,구의동
2227,127.0901,37.5382,광진구,구의동
2227,127.0901,37.5382,광진구,구의동
2227,127.089226,37.537983,광진구,구의동
2227,127.08918,37.53797,광진구,구의동
2227,127.08918,37.53797,광진구,구의동
2227,127.089165,37.537968,광진구,구의동
2227,127.086685,37.537327,광진구,구의동
2227,127.086624,37.53731,광진구,구의동
2227,127.08657,37.537296,광진구,구의동
2227,127.084015,37.536636,광진구,구의동
2227,127.084015,37.536636,광진구,구의동
2227,127.08377,37.536575,광진구,구의동
2227,127.08368,37.536568,광진구,구의동
2227,127.083626,37.536564,광진구,구의동
2227,127.083626,37.536564,광진구,구의동
2227,127.08357,37.53658,광진구,자양동
2227,127.0831,37.536713,광진구,자양동
2227,127.0831,37.536713,광진구,자양동
2227,127.08305,37.536724,광진구,자양동
2227,127.08011,37.537437,광진구,자양동
2227,127.07716,37.538155,광진구,자양동
2227,127.07716,37.538155,광진구,자양동
2227,127.074455,37.53883,광진구,자양동
2227,127.074455,37.53883,광진구,자양동
2227,127.07289,37.539223,광진구,화양동
2227,127.0723,37.539413,광진구,화양동
2227,127.0723,37.539413,광진구,화양동
2227,127.0707,37.539944,광진구,화양동
2227,127.07065,37.53996,광진구,화양동
2227,127.07067,37.539886,광진구,자양동
2227,127.0707,37.539944,광진구,화양동
2227,127.07095,37.54048,광진구,화양동
2227,127.07175,37.54219,광진구,화양동
2227,127.072334,37.54344,광진구,화양동
2227,127.07293,37.54471,광진구,화양동
2227,127.07349,37.54587,광진구,화양동
2227,127.07387,37.54667,광진구,화양동
2227,127.07396,37.546844,광진구,화양동
2227,127.074104,37.547134,광진구,화양동
2227,127.07422,37.54723,광진구,군자동
2227,127.074265,37.547264,광진구,군자동
2227,127.074265,37.547264,광진구,군자동
2227,127.07435,37.547318,광진구,군자동
2227,127.07442,37.54736,광진구,군자동
2227,127.07536,37.548977,광진구,능동
2227,127.07589,37.549847,광진구,능동
2227,127.076164,37.550392,광진구,군자동
2227,127.07666,37.551514,광진구,능동
2227,127.07677,37.551716,광진구,능동
2227,127.07684,37.551872,광진구,능동
2227,127.07686,37.551918,광진구,능동
2227,127.07689,37.551983,광진구,능동
2227,127.07767,37.553688,광진구,능동
2227,127.077965,37.55428,광진구,능동
2227,127.0786,37.555363,광진구,능동
2227,127.07862,37.555405,광진구,능동
2227,127.07862,37.555405,광진구,능동
2227,127.07866,37.55547,광진구,능동
2227,127.079155,37.556328,광진구,능동
2227,127.079216,37.556427,광진구,능동
2227,127.079216,37.556427,광진구,능동
2227,127.07922,37.556435,광진구,능동
2227,127.07951,37.556904,광진구,능동
2227,127.07952,37.55696,광진구,능동
2227,127.07954,37.557095,광진구,능동
2227,127.0795,37.55708,광진구,능동
2227,127.07955,37.55718,광진구,중곡동
2227,127.07987,37.557785,광진구,중곡동
2227,127.079895,37.55783,광진구,중곡동
2227,127.079926,37.55789,광진구,중곡동
2227,127.08013,37.558292,광진구,중곡동
2227,127.080154,37.558327,광진구,중곡동
2227,127.08016,37.55834,광진구,중곡동
2227,127.08019,37.5584,광진구,중곡동
2227,127.0809,37.5596,광진구,중곡동
2227,127.080925,37.559643,광진구,중곡동
2227,127.08096,37.559708,광진구,중곡동
2227,127.081635,37.56085,광진구,중곡동
2227,127.08166,37.56089,광진구,중곡동
2227,127.08166,37.56089,광진구,중곡동
2227,127.08168,37.560932,광진구,중곡동
2227,127.08235,37.562206,광진구,중곡동
2227,127.08238,37.562263,광진구,중곡동
2227,127.08238,37.562263,광진구,중곡동
2227,127.0824,37.56229,광진구,중곡동
2227,127.08268,37.562813,광진구,중곡동
2227,127.0827,37.56286,광진구,중곡동
2227,127.08273,37.562923,광진구,중곡동
2227,127.083374,37.564106,광진구,중곡동
2227,127.0834,37.56415,광진구,중곡동
2227,127.0834,37.56415,광진구,중곡동
2227,127.08343,37.564213,광진구,중곡동
2227,127.08422,37.565674,광진구,중곡동
2227,127.08451,37.566204,광진구,중곡동
2227,127.08452,37.56621,광진구,중곡동
2227,127.08453,37.566246,광진구,중곡동
2227,127.08457,37.56631,광진구,중곡동
2227,127.08554,37.56805,광진구,중곡동
2227,127.08558,37.568127,광진구,중곡동
2227,127.085594,37.568153,광진구,중곡동
2227,127.08564,37.56824,광진구,중곡동
2227,127.08573,37.568428,광진구,중곡동
2227,127.08573,37.568428,광진구,중곡동
2227,127.08586,37.568684,광진구,중곡동
2227,127.08591,37.568745,광진구,중곡동
2227,127.08598,37.568848,광진구,중곡동
2227,127.08609,37.568996,광진구,중곡동
2227,127.08612,37.569023,광진구,중곡동
2227,127.08613,37.569286,광진구,중곡동
2227,127.086136,37.569344,광진구,중곡동
2227,127.086136,37.569405,광진구,중곡동
2227,127.08617,37.569965,광진구,중곡동
2227,127.08617,37.570038,광진구,중곡동
2227,127.08617,37.5701,광진구,중곡동
2227,127.08617,37.570156,광진구,중곡동
2227,127.08617,37.57076,광진구,중곡동
2227,127.086174,37.57082,광진구,중곡동
2227,127.086174,37.57082,광진구,중곡동
2233,127.0834,37.57131,광진구,중곡동
2233,127.083405,37.57133,광진구,중곡동
2233,127.083336,37.571342,광진구,중곡동
2233,127.08333,37.571316,광진구,중곡동
2311,127.083336,37.571342,광진구,중곡동
2311,127.08333,37.571316,광진구,중곡동
2311,127.08333,37.571316,광진구,중곡동
2311,127.08333,37.57128,광진구,중곡동
2311,127.0832,37.57049,광진구,중곡동
2311,127.08318,37.570435,광진구,중곡동
2311,127.083176,37.57037,광진구,중곡동
2311,127.08298,37.569122,광진구,중곡동
2311,127.08275,37.568718,광진구,중곡동
2311,127.08266,37.568554,광진구,중곡동
2311,127.082634,37.568504,광진구,중곡동
2311,127.0826,37.568447,광진구,중곡동
2311,127.08242,37.56812,광진구,중곡동
2311,127.0824,37.568077,광진구,중곡동
2311,127.08236,37.56801,광진구,중곡동
2311,127.08192,37.567207,광진구,중곡동
2311,127.08159,37.566612,광진구,중곡동
2311,127.08077,37.56514,광진구,중곡동
2311,127.08075,37.565098,광진구,중곡동
2311,127.08075,37.565098,광진구,중곡동
2311,127.08073,37.565056,광진구,중곡동
2311,127.08008,37.563854,광진구,중곡동
2311,127.080055,37.563805,광진구,중곡동
2311,127.080025,37.563747,광진구,중곡동
2311,127.07973,37.5632,광진구,중곡동
2311,127.07971,37.563164,광진구,중곡동
2311,127.07972,37.5631,광진구,중곡동
2311,127.07975,37.56309,광진구,중곡동
2311,127.08224,37.56226,광진구,중곡동
2311,127.0823,37.56224,광진구,중곡동
2311,127.08227,37.562313,광진구,중곡동
2311,127.08224,37.56226,광진구,중곡동
2311,127.08157,37.56099,광진구,중곡동
2311,127.08154,37.56094,광진구,중곡동
2311,127.08154,37.56094,광진구,중곡동
2311,127.08151,37.560883,광진구,중곡동
2311,127.08085,37.559746,광진구,중곡동
2311,127.080826,37.559708,광진구,중곡동
2311,127.08079,37.559643,광진구,중곡동
2311,127.080086,37.55844,광진구,중곡동
2311,127.08008,37.55843,광진구,중곡동
2311,127.080055,37.558395,광진구,중곡동
2311,127.080025,37.55834,광진구,중곡동
2311,127.07981,37.557934,광진구,중곡동
2311,127.07979,37.557888,광진구,중곡동
2311,127.07976,37.55783,광진구,중곡동
2311,127.07944,37.557224,광진구,중곡동
2311,127.07938,37.557117,광진구,군자동
2311,127.07941,37.557014,광진구,군자동
2311,127.07952,37.55696,광진구,능동
2311,127.07968,37.556892,광진구,능동
2311,127.080505,37.556572,광진구,능동
2311,127.08058,37.556545,광진구,능동
2311,127.08062,37.55653,광진구,능동
2311,127.081665,37.55613,광진구,능동
2311,127.08173,37.556103,광진구,능동
2311,127.08173,37.556103,광진구,능동
2311,127.08178,37.556087,광진구,능동
2311,127.08306,37.555595,광진구,능동
2311,127.08437,37.55509,광진구,능동
2311,127.08568,37.554596,광진구,능동
2311,127.08697,37.5541,광진구,능동
2311,127.08778,37.553787,광진구,능동
2311,127.088234,37.55354,광진구,능동
2311,127.08853,37.553333,광진구,능동
2311,127.08853,37.553333,광진구,능동
2311,127.08854,37.55333,광진구,능동
2311,127.08873,37.55312,광진구,능동
2311,127.089005,37.55274,광진구,능동
2311,127.089226,37.552353,광진구,능동
2311,127.08927,37.552273,광진구,능동
2311,127.08927,37.552273,광진구,능동
2311,127.08929,37.552246,광진구,구의동
2311,127.08936,37.552113,광진구,구의동
2311,127.0897,37.551594,광진구,구의동
2311,127.089714,37.551563,광진구,구의동
2311,127.08975,37.551502,광진구,구의동
2311,127.08977,37.551487,광진구,구의동
2311,127.089905,37.551292,광진구,구의동
2311,127.090294,37.550728,광진구,구의동
2311,127.09033,37.550674,광진구,구의동
2311,127.09036,37.55063,광진구,구의동
2311,127.090546,37.550365,광진구,구의동
2311,127.090866,37.550014,광진구,구의동
2311,127.09092,37.54996,광진구,구의동
2311,127.09094,37.55008,광진구,구의동
2311,127.090866,37.550014,광진구,구의동
2311,127.09034,37.549557,광진구,구의동
2311,127.0903,37.549522,광진구,구의동
2311,127.09025,37.549477,광진구,구의동
2311,127.08923,37.54859,광진구,구의동
2311,127.089195,37.54856,광진구,구의동
2311,127.08917,37.548542,광진구,구의동
2311,127.089134,37.54851,광진구,구의동
2311,127.08813,37.54761,광진구,구의동
2311,127.08809,37.547577,광진구,구의동
2311,127.088036,37.54753,광진구,구의동
2311,127.087,37.546608,광진구,구의동
2311,127.08699,37.5466,광진구,구의동
2311,127.08569,37.54549,광진구,구의동
2311,127.08539,37.545185,광진구,구의동
2311,127.085335,37.54512,광진구,구의동
2311,127.08529,37.545063,광진구,구의동
2311,127.08529,37.545063,광진구,구의동
2311,127.08526,37.544994,광진구,구의동
2311,127.08503,37.54445,광진구,구의동
